index,k__Fungi;p__Ascomycota;__;__;__;__;__,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_terricola,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sp,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_californica,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;__,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amphisphaeriales;f__Pestalotiopsidaceae;g__Neopestalotiopsis;s__Neopestalotiopsis_foedans,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_ruberrimus,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_sporocuriosa,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;__;__;__,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_sp,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_cephalocereana,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Pseudopeyronellaea;s__Pseudopeyronellaea_eucalypti,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus_aureus,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Zygoascus;s__Zygoascus_hellenicus,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Bullera;s__Bullera_alba,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_heimaeyensis,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_terrestris,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_strictum,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;__,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;__;__,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_graminis,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;__;__,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_globosa,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_fusidioides,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Meyerozyma;s__Meyerozyma_guilliermondii,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;__;__;__,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_implicatum,k__Fungi;__;__;__;__;__;__,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycopsidaceae;g__Saccharomycopsis;s__Saccharomycopsis_vini,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_sclerotigenum,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Cercospora;s__Cercospora_coniogrammes,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_herbarum,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Leptobacillium;s__Leptobacillium_leptobactrum,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_avenacea,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_fusca,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis;s__Botrytis_caroliniana,k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;__;__,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Hansfordia;s__Hansfordia_pruni,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_chernovii,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_mucilaginosa,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Uwebraunia;s__Uwebraunia_musae,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_cynarae,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;__;__,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;__;__;__,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;__,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Mycocaliciales;f__Mycocaliciaceae;g__Mycocalicium;s__Mycocalicium_subtile,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Chaetomellaceae;g__Chaetomella;__,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;__;__;__,k__Fungi;p__Ascomycota;c__Sordariomycetes;__;__;__;__,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_phoenicicola,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_sinensis,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Spegazzinia;__,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Phallales;f__Phallaceae;g__Phallus;s__Phallus_rugulosus,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;__;__,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Starmerella;__,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_zeae,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Dissoconium;s__Dissoconium_proteae,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;__,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Zygoascus;__,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;__,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Zasmidium;s__Zasmidium_nocoxi,k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales;f__Cryptobasidiaceae;g__Acaromyces;s__Acaromyces_ingoldii,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_prunicola,k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp,k__Fungi;p__Ascomycota;c__Dothideomycetes;__;__;__;__,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae;g__Aureobasidium;s__Aureobasidium_pullulans,k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__Wallemiales;f__Wallemiaceae;g__Wallemia;s__Wallemia_muriae,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae;g__Coniothyrium;s__Coniothyrium_palmicola,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus_sp,absolute_filepath,direction,col_id,sample_seq_id,treatment,berry_status,treat_one,treat_two,variety,period,replicate,col_date,seq_date,index1_i7,index2_i5,project_name,plate,conc,norm,pool,country,state,county,locality,property,owner,lat,lon
cBT31,2171.0,0.0,68951.0,0.0,3739.0,2490.0,4962.0,0.0,0.0,12147.0,0.0,48.0,5470.0,1868.0,1731.0,5.0,12.0,0.0,549.0,5.0,4.0,738.0,435.0,22.0,757.0,0.0,0.0,1523.0,0.0,0.0,0.0,0.0,10.0,336.0,0.0,0.0,388.0,0.0,0.0,994.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,580.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/jblaise/scratch/gsr_raw_data/fastqs/its/cBT31_S7_L001_R1_001.fastq.gz,forward,cBT31,its73,BT,healthy,Net,MMax,carbfranc,3.0,1.0,9/27/2022,6/14/2023,N701,S510,GP22_GSR,1.0,831.9,545.0,3.8,USA,Maryland,Queen Anne,Hemsley Fortune Lane,winery,Wick Dudley,38.997394,-76.134463
cbt33,60.0,0.0,124506.0,0.0,96452.0,11924.0,8400.0,0.0,0.0,11826.0,0.0,27194.0,26312.0,0.0,0.0,1090.0,0.0,595.0,225.0,3067.0,281.0,0.0,180.0,1330.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,904.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,0.0,0.0,0.0,0.0,477.0,1049.0,209.0,0.0,0.0,114.0,0.0,125.0,0.0,0.0,0.0,160.0,0.0,234.0,0.0,27.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/jblaise/scratch/gsr_raw_data/fastqs/its/cbt33_S95_L001_R1_001.fastq.gz,forward,cbt33,its84,bt,healthy,NNet,NMax,carbfranc,3.0,3.0,9/27/2022,6/14/2023,N715,S510,GP22_GSR,1.0,969.8,498.0,4.2,USA,Maryland,Queen Anne,Hemsley Fortune Lane,winery,Wick Dudley,38.997394,-76.134463
fctrl,909.0,1090.0,89.0,254.0,25.0,53.0,97.0,61.0,701.0,18.0,45.0,7.0,28.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/jblaise/scratch/gsr_raw_data/fastqs/its/ctrl_S132_L001_R1_001.fastq.gz,forward,ctrl,its114,tr,control,control,control,control,4.0,1.0,6/13/2023,6/14/2023,N715,S505,GP22_GSR,2.0,433.0,433.0,4.8,USA,Maryland,Queen Anne,Hemsley Fortune Lane,winery,Wick Dudley,38.997394,-76.134463
gsr01,123107.0,463147.0,43580.0,1210.0,9851.0,15521.0,44098.0,1918.0,26154.0,388.0,157400.0,3983.0,1210.0,10.0,12257.0,0.0,784.0,0.0,2799.0,8.0,7.0,5.0,0.0,0.0,0.0,7795.0,0.0,0.0,27.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,/home/jblaise/scratch/gsr_raw_data/fastqs/its/gsr01_S116_L001_R1_001.fastq.gz,forward,mbT31,its97,bT,Infected,NNet,MMax,merlot,4.0,1.0,9/27/2022,6/14/2023,N707,S503,GP22_GSR,2.0,398.6,398.6,5.3,USA,Maryland,Queen Anne,Hemsley Fortune Lane,winery,Wick Dudley,38.997394,-76.134463
gsr02,615192.0,57672.0,74423.0,128855.0,606.0,26027.0,21682.0,8642.0,31754.0,251.0,5474.0,3305.0,1209.0,0.0,5534.0,17.0,132.0,0.0,502.0,401.0,0.0,1179.0,122.0,7.0,6517.0,7.0,0.0,43.0,1583.0,0.0,0.0,39.0,2.0,48.0,52.0,0.0,589.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,311.0,0.0,0.0,0.0,63.0,25.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,/home/jblaise/scratch/gsr_raw_data/fastqs/its/gsr02_S119_L001_R1_001.fastq.gz,forward,mbT32,its98,bT,Infected,NNet,MMax,merlot,4.0,2.0,9/27/2022,6/14/2023,N710,S503,GP22_GSR,2.0,425.8,425.8,4.9,USA,Maryland,Queen Anne,Hemsley Fortune Lane,winery,Wick Dudley,38.997394,-76.134463
gsr03,21219.0,216.0,27568.0,49.0,7.0,568.0,8804.0,5.0,442.0,1632.0,52.0,0.0,127.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,4501.0,0.0,0.0,0.0,3719.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/jblaise/scratch/gsr_raw_data/fastqs/its/gsr03_S122_L001_R1_001.fastq.gz,forward,mbT33,its99,bT,Infected,NNet,MMax,merlot,4.0,3.0,9/27/2022,6/14/2023,N711,S503,GP22_GSR,2.0,410.0,410.0,5.1,USA,Maryland,Queen Anne,Hemsley Fortune Lane,winery,Wick Dudley,38.997394,-76.134463
gsr04,300478.0,14467.0,14889.0,770.0,11.0,6703.0,3422.0,325.0,5822.0,13.0,6496.0,5.0,0.0,0.0,275.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,/home/jblaise/scratch/gsr_raw_data/fastqs/its/gsr04_S125_L001_R1_001.fastq.gz,forward,mbt31,its100,bt,Infected,NNet,NMax,merlot,4.0,1.0,9/27/2022,6/14/2023,N712,S503,GP22_GSR,2.0,411.5,411.5,5.1,USA,Maryland,Queen Anne,Hemsley Fortune Lane,winery,Wick Dudley,38.997394,-76.134463
gsr05,27396.0,20645.0,55343.0,235.0,3888.0,52626.0,91441.0,1226.0,2523.0,5530.0,15043.0,1105.0,789.0,0.0,2723.0,759.0,1323.0,3607.0,971.0,329.0,0.0,1204.0,1277.0,1427.0,6826.0,0.0,0.0,0.0,15.0,0.0,4907.0,0.0,383.0,0.0,991.0,0.0,428.0,3686.0,0.0,0.0,0.0,0.0,1629.0,0.0,318.0,0.0,0.0,0.0,0.0,35.0,0.0,598.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,/home/jblaise/scratch/gsr_raw_data/fastqs/its/gsr05_S128_L001_R1_001.fastq.gz,forward,mbt32,its101,bt,Infected,NNet,NMax,merlot,4.0,2.0,9/27/2022,6/14/2023,N714,S503,GP22_GSR,2.0,378.6,378.6,5.5,USA,Maryland,Queen Anne,Hemsley Fortune Lane,winery,Wick Dudley,38.997394,-76.134463
gsr06,228497.0,225544.0,3008.0,42860.0,2.0,18757.0,1729.0,6154.0,247187.0,1700.0,15760.0,1848.0,2806.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3922.0,0.0,0.0,0.0,0.0,0.0,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/jblaise/scratch/gsr_raw_data/fastqs/its/gsr06_S131_L001_R1_001.fastq.gz,forward,mbt33,its102,bt,Infected,NNet,NMax,merlot,4.0,3.0,9/27/2022,6/14/2023,N715,S503,GP22_GSR,2.0,415.8,415.8,5.0,USA,Maryland,Queen Anne,Hemsley Fortune Lane,winery,Wick Dudley,38.997394,-76.134463
gsr07,380.0,413.0,296250.0,125.0,98887.0,4339.0,247326.0,43.0,0.0,6777.0,0.0,18823.0,37470.0,28127.0,0.0,15076.0,0.0,26827.0,662.0,0.0,6.0,0.0,3357.0,0.0,0.0,807.0,0.0,0.0,12.0,0.0,0.0,0.0,315.0,405.0,3046.0,0.0,0.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,98.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/jblaise/scratch/gsr_raw_data/fastqs/its/gsr07_S99_L001_R1_001.fastq.gz,forward,cBT31,its103,BT,Infected,Net,MMax,carbfranc,4.0,1.0,9/27/2022,6/14/2023,N701,S505,GP22_GSR,2.0,376.9,376.9,5.6,USA,Maryland,Queen Anne,Hemsley Fortune Lane,winery,Wick Dudley,38.997394,-76.134463
